"Path","Hash","Size","Reason","ChunkOffset","DataOffset"
"data\map\dungeon\last evolution kizuna\map_data\72_em.cst","0xF6135713","1050277","missing","23377769417","23377769685"
"data\map\dungeon\last evolution kizuna\map_data\72_sm.cst","0xF710AE21","788133","missing","23378819962","23378820230"
"data\map\dungeon\last evolution kizuna\map_data\72_smorg.cst","0xD8726909","788133","missing","23379608363","23379608631"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_bg_island.nif","0xADC62B38","81224","missing","23380396764","23380397032"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_bg_island2.nif","0x666AC18A","17226","missing","23380478256","23380478524"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_bg_island3.nif","0x666B4DEB","81357","missing","23380495750","23380496018"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_bg_mountain.nif","0x1B849828","61923","missing","23380577375","23380577643"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_bg_mountain2.nif","0x8BF6CC7A","55613","missing","23380639566","23380639834"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_cluster.nif","0x61A37837","59358","missing","23380695447","23380695715"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_crystals2_r.nif","0x3F66D7AD","46799","missing","23380755073","23380755341"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_glass.dds","0x2613CCCD","43832","missing","23380802140","23380802408"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_glass_blue.dds","0x65716294","43832","missing","23380846240","23380846508"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_icecliff2.nif","0xFA91B85C","26793","missing","23380890340","23380890608"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_icespike.nif","0x1F00BF02","23983","missing","23380917401","23380917669"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_icespike2.nif","0xFEF7CE94","39024","missing","23380941652","23380941920"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_01.dds","0x839F3064","43832","missing","23380980944","23380981212"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_02.dds","0x839FBCC5","43832","missing","23381025044","23381025312"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_03.dds","0x83A04926","43832","missing","23381069144","23381069412"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_crystals.dds","0xB15C5D78","43832","missing","23381113244","23381113512"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_crystals2.dds","0xDCCCA00A","87536","missing","23381157344","23381157612"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_ice_floor2.dds","0x14A90CD7","174904","missing","23381245148","23381245416"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_largecliff_02.nif","0x7A64FF45","582683","missing","23381420320","23381420588"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_largecliff_03.nif","0x7A658BA6","809249","missing","23382003271","23382003539"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_tower_01.nif","0xCDFA5DE6","211065","missing","23382812788","23382813056"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_tower_02.nif","0xCDFAEA47","316416","missing","23383024121","23383024389"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_tree_body.dds","0xC93FC410","87528","missing","23383340805","23383341073"
"data\map\dungeon\last evolution kizuna\object_data\decoration\72_tree_ice.nif","0x0DD29895","14410","missing","23383428601","23383428869"
"data\map\dungeon\last evolution kizuna\object_data\effect\72_fx_fog_01.nif","0xCF37AED3","10949","missing","23383443279","23383443547"
"data\map\dungeon\last evolution kizuna\object_data\effect\72_gunsmoke0001.dds","0x9F7D4AA2","1520","missing","23383454496","23383454764"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_blackplane.dds","0x3F1CFC5A","43832","missing","23383456284","23383456552"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_blackplane.nif","0x3F1D277C","1808","missing","23383500384","23383500652"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_island.dds","0x6B4E0DE8","174904","missing","23383502460","23383502728"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_island.nif","0x6B4E390A","98149","missing","23383677632","23383677900"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_lake.nif","0x1CE49CEC","4851","missing","23383776049","23383776317"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_lbone.dds","0x1064F1BD","824","missing","23383781168","23383781436"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_waterbase01ga.dds","0x1FC2E774","349680","missing","23383782260","23383782528"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_waterbase02g2a.dds","0x61C5EC67","349680","missing","23384132208","23384132476"
"data\map\dungeon\last evolution kizuna\object_data\floor\72_waterplane.dds","0xC4D16DE0","824","missing","23384482156","23384482424"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1.nif","0x1A0D9B2C","61754","missing","23384483248","23384483516"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_door02.dds","0x59D3C0DF","43832","missing","23384545270","23384545538"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_house_door01(t).dds","0x5E32A806","43832","missing","23384589370","23384589638"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_roof_b.dds","0xA010D940","43832","missing","23384633470","23384633738"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_station_03.dds","0x32AF6E0D","43832","missing","23384677570","23384677838"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_station_roof.dds","0x018448A0","43832","missing","23384721670","23384721938"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house1_wall_b.dds","0x21F5A77A","43832","missing","23384765770","23384766038"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_house2.nif","0x1A0E278D","30028","missing","23384809870","23384810138"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_01.dds","0xE7A6F3D3","699192","missing","23384840166","23384840434"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_01.nif","0xE7A71EF5","323753","missing","23385539626","23385539894"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_02.dds","0xE7A78034","699192","missing","23385863647","23385863915"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_03.dds","0xE7A80C95","699192","missing","23386563107","23386563375"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_04.dds","0xE7A898F6","699192","missing","23387262567","23387262835"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_05.dds","0xE7A92557","174904","missing","23387962027","23387962295"
"data\map\dungeon\last evolution kizuna\object_data\landmark\72_train_06.dds","0xE7A9B1B8","699192","missing","23388137199","23388137467"
"data\map\dungeon\last evolution kizuna\object_data\landmark\western_station_02.dds","0x1A951577","43832","missing","23388836659","23388836927"
"data\map\dungeon\last evolution kizuna\object_data\plant\72_bush.dds","0x2DB5799C","349680","missing","23388880759","23388881027"
"data\map\dungeon\last evolution kizuna\object_data\plant\72_bush.nif","0x2DB5A4BE","61779","missing","23389230707","23389230975"
"data\map\dungeon\last evolution kizuna\object_data\plant\72_bush2.dds","0xE44940AE","349680","missing","23389292754","23389293022"
"data\map\dungeon\last evolution kizuna\object_data\plant\72_bush2.nif","0xE4496BD0","61874","missing","23389642702","23389642970"
"data\map\dungeon\last evolution kizuna\object_data\sky\72_sky_night.dds","0xB7FA3DB2","349672","missing","23389704844","23389705112"
"data\map\dungeon\last evolution kizuna\object_data\sky\72_sky_night.nif","0xB7FA68D4","10737","missing","23390054784","23390055052"
"data\map\dungeon\last evolution kizuna\object_data\terrains\72_ice_basefloor.dds","0x7CCD4900","43832","missing","23390065789","23390066057"
"data\map\dungeon\last evolution kizuna\object_data\terrains\72_ice_floor2.dds","0x966BE537","174904","missing","23390109889","23390110157"
"data\map\dungeon\last evolution kizuna\object_data\terrains\72_ice_floor3.dds","0x966C7198","174904","missing","23390285061","23390285329"
"data\map\dungeon\last evolution kizuna\object_data\terrains\72_ice_floor5.dds","0x966D8A5A","174904","missing","23390460233","23390460501"
"data\map\dungeon\last evolution kizuna\object_data\terrains\72_snow_floor.dds","0xC13FFB3B","349680","missing","23390635405","23390635673"
"data\map\dungeon\last evolution kizuna\object_data\water\72_oceanbluemidone.dds","0x6445A258","824","missing","23390985353","23390985621"
"data\map\dungeon\last evolution kizuna\object_data\water\72_waterunder.nif","0xC6074791","1332","missing","23390986445","23390986713"
"data\map\dungeon\seven_devil\map_data\21\21.cmi","0xA3AB9057","8016","missing","23390988045","23390988313"
"data\map\dungeon\seven_devil\map_data\21\21.emr","0xA3AB98E2","641617","missing","23390996329","23390996597"
"data\map\dungeon\seven_devil\map_data\21\21.nif","0xA3ABBE9B","131294","missing","23391638214","23391638482"
"data\map\dungeon\seven_devil\map_data\21\21.xml","0xA3ABE9AF","1082","missing","23391769776","23391770044"
"data\map\dungeon\seven_devil\map_data\21\21_am.cst","0xCCC76255","72085","missing","23391771126","23391771394"
"data\map\dungeon\seven_devil\map_data\21\21_amsw.cst","0x1D4CCC1F","298340","missing","23391843479","23391843747"
"data\map\dungeon\seven_devil\map_data\21\21_bm.cst","0xCCD97AD6","18837","missing","23392142087","23392142355"
"data\map\dungeon\seven_devil\map_data\21\21_em.cst","0xCD0FC459","72085","missing","23392161192","23392161460"
"data\map\dungeon\seven_devil\map_data\21\21_sm.cst","0xCE0D1B67","203157","missing","23392233545","23392233813"
"data\map\dungeon\seven_devil\map_data\21\21_smorg.cst","0x59DA188F","203157","missing","23392436970","23392437238"
"data\map\dungeon\seven_devil\map_data\22\22.cmi","0xA6014559","8016","missing","23392640395","23392640663"
"data\map\dungeon\seven_devil\map_data\22\22.emr","0xA6014DE4","641617","missing","23392648679","23392648947"
"data\map\dungeon\seven_devil\map_data\22\22.nif","0xA601739D","131294","missing","23393290564","23393290832"
"data\map\dungeon\seven_devil\map_data\22\22.xml","0xA6019EB1","1082","missing","23393422126","23393422394"
"data\map\dungeon\seven_devil\map_data\22\22_am.cst","0x8E3E1017","72085","missing","23393423476","23393423744"
"data\map\dungeon\seven_devil\map_data\22\22_amsw.cst","0x1725F261","298340","missing","23393495829","23393496097"
"data\map\dungeon\seven_devil\map_data\22\22_bm.cst","0x8E502898","18837","missing","23393794437","23393794705"
"data\map\dungeon\seven_devil\map_data\22\22_em.cst","0x8E86721B","72085","missing","23393813542","23393813810"
"data\map\dungeon\seven_devil\map_data\22\22_sm.cst","0x8F83C929","203157","missing","23393885895","23393886163"
"data\map\dungeon\seven_devil\map_data\22\22_smorg.cst","0x8ED80711","203157","missing","23394089320","23394089588"
"data\map\dungeon\seven_devil\map_data\23\23.cmi","0xA856FA5B","8016","missing","23394292745","23394293013"
"data\map\dungeon\seven_devil\map_data\23\23.emr","0xA85702E6","641617","missing","23394301029","23394301297"
"data\map\dungeon\seven_devil\map_data\23\23.nif","0xA857289F","131294","missing","23394942914","23394943182"
"data\map\dungeon\seven_devil\map_data\23\23.xml","0xA85753B3","1082","missing","23395074476","23395074744"
"data\map\dungeon\seven_devil\map_data\23\23_am.cst","0x4FB4BDD9","72085","missing","23395075826","23395076094"
"data\map\dungeon\seven_devil\map_data\23\23_amsw.cst","0x10FF18A3","298340","missing","23395148179","23395148447"
"data\map\dungeon\seven_devil\map_data\23\23_bm.cst","0x4FC6D65A","18837","missing","23395446787","23395447055"
"data\map\dungeon\seven_devil\map_data\23\23_em.cst","0x4FFD1FDD","72085","missing","23395465892","23395466160"
"data\map\dungeon\seven_devil\map_data\23\23_sm.cst","0x50FA76EB","203157","missing","23395538245","23395538513"
"data\map\dungeon\seven_devil\map_data\23\23_smorg.cst","0xC3D5F593","203157","missing","23395741670","23395741938"
"data\map\dungeon\seven_devil\map_data\24\24.cmi","0xAAACAF5D","8016","missing","23395945095","23395945363"
"data\map\dungeon\seven_devil\map_data\24\24.emr","0xAAACB7E8","641617","missing","23395953379","23395953647"
"data\map\dungeon\seven_devil\map_data\24\24.nif","0xAAACDDA1","131294","missing","23396595264","23396595532"
"data\map\dungeon\seven_devil\map_data\24\24.xml","0xAAAD08B5","1082","missing","23396726826","23396727094"
"data\map\dungeon\seven_devil\map_data\24\24_am.cst","0x112B6B9B","72085","missing","23396728176","23396728444"
"data\map\dungeon\seven_devil\map_data\24\24_amsw.cst","0x0AD83EE5","298340","missing","23396800529","23396800797"
"data\map\dungeon\seven_devil\map_data\24\24_bm.cst","0x113D841C","18837","missing","23397099137","23397099405"
"data\map\dungeon\seven_devil\map_data\24\24_em.cst","0x1173CD9F","72085","missing","23397118242","23397118510"
"data\map\dungeon\seven_devil\map_data\24\24_sm.cst","0x127124AD","203157","missing","23397190595","23397190863"
"data\map\dungeon\seven_devil\map_data\24\24_smorg.cst","0xF8D3E415","203157","missing","23397394020","23397394288"
"data\map\dungeon\seven_devil\map_data\25\25.cmi","0xAD02645F","8016","missing","23397597445","23397597713"
"data\map\dungeon\seven_devil\map_data\25\25.emr","0xAD026CEA","641617","missing","23397605729","23397605997"
"data\map\dungeon\seven_devil\map_data\25\25.nif","0xAD0292A3","131294","missing","23398247614","23398247882"
"data\map\dungeon\seven_devil\map_data\25\25.xml","0xAD02BDB7","1082","missing","23398379176","23398379444"
"data\map\dungeon\seven_devil\map_data\25\25_am.cst","0xD2A2195D","72085","missing","23398380526","23398380794"
"data\map\dungeon\seven_devil\map_data\25\25_amsw.cst","0x04B16527","298340","missing","23398452879","23398453147"
"data\map\dungeon\seven_devil\map_data\25\25_bm.cst","0xD2B431DE","18837","missing","23398751487","23398751755"
"data\map\dungeon\seven_devil\map_data\25\25_em.cst","0xD2EA7B61","72085","missing","23398770592","23398770860"
"data\map\dungeon\seven_devil\map_data\25\25_sm.cst","0xD3E7D26F","203157","missing","23398842945","23398843213"
"data\map\dungeon\seven_devil\map_data\25\25_smorg.cst","0x2DD1D297","203157","missing","23399046370","23399046638"
