"from_function","from_entry","from_addr","to_symbol","to_addr","ref_type","is_call","is_data"
"FUN_00f808f0","00f808f0","00f811b4","DAT_01b029e8","01b029e8","READ","false","true"
"FUN_00f808f0","00f808f0","00f811bc","","Stack[-0x470]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f811c6","LAB_00f811d9","00f811d9","CONDITIONAL_JUMP","false","false"
"FUN_00f808f0","00f808f0","00f811d1","","Stack[-0x470]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f811d9","DAT_01bfb2a8","01bfb2a8","READ","false","true"
"FUN_00f808f0","00f808f0","00f811de","","Stack[-0x480]","READ","false","true"
"FUN_00f808f0","00f808f0","00f811eb","","Stack[-0x478]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81203","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81208","DAT_01b029a0","01b029a0","READ","false","true"
"FUN_00f808f0","00f808f0","00f81215","","Stack[-0x4a0]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81222","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81229","","Stack[-0x2c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f8122f","","Stack[-0x4a0]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81238","","Stack[-0x474]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81248","","Stack[-0x58]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f81253","FUN_00f5c3f0","00f5c3f0","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f81258","","Stack[-0x47c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81260","","Stack[-0x470]","READ","false","true"
"FUN_00f808f0","00f808f0","00f8128c","","Stack[-0x470]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812a2","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f808f0","00f808f0","00f812b9","","Stack[-0x50]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812c0","","Stack[-0x48c]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812c6","s_Digimon_Box02_01ac8ec4","01ac8ec4","DATA","false","true"
"FUN_00f808f0","00f808f0","00f812d0","FUN_01694ab0","01694ab0","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f812d8","","Stack[-0x46c]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812de","","Stack[-0x48c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f812e4","","Stack[-0x46c]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f812eb","","Stack[-0x14]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812f3","","Stack[-0x14]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f812f7","","Stack[-0x46c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f812fd","DAT_01a1e870","01a1e870","READ","false","true"
"FUN_00f808f0","00f808f0","00f81303","LAB_00f8132c","00f8132c","CONDITIONAL_JUMP","false","false"
"FUN_00f808f0","00f808f0","00f81317","LAB_00f8132c","00f8132c","CONDITIONAL_JUMP","false","false"
"FUN_00f808f0","00f808f0","00f8131a","DAT_01beee98","01beee98","READ","false","true"
"FUN_00f808f0","00f808f0","00f81320","","Stack[-0x46c]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f81327","FUN_01694dd0","01694dd0","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f8132c","","Stack[-0x14]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81333","","Stack[-0x480]","READ","false","true"
"FUN_00f808f0","00f808f0","00f8133d","","Stack[-0x478]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81360","DAT_01b029a0","01b029a0","READ","false","true"
"FUN_00f808f0","00f808f0","00f81368","","Stack[-0x474]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81375","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f8137a","","Stack[-0x2c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81380","","Stack[-0x58]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f81384","FUN_00f5c3f0","00f5c3f0","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f81389","","Stack[-0x47c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f8138f","","Stack[-0x470]","READ","false","true"
"FUN_00f808f0","00f808f0","00f813b5","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f808f0","00f808f0","00f813c9","","Stack[-0x14]","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f813cf","LAB_00f813e3","00f813e3","CONDITIONAL_JUMP","false","false"
"FUN_00f808f0","00f808f0","00f813da","LAB_00f813e3","00f813e3","CONDITIONAL_JUMP","false","false"
"FUN_00f808f0","00f808f0","00f813e3","","Stack[-0x468]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f813e9","FUN_0169b2f0","0169b2f0","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f813ee","","Stack[-0x40]","DATA","false","true"
"FUN_00f808f0","00f808f0","00f813f1","FUN_00f1e050","00f1e050","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f813f6","","Stack[-0x1c]","READ","false","true"
"FUN_00f808f0","00f808f0","00f813f9","ExceptionList","ffdff000","WRITE","false","true"
"FUN_00f808f0","00f808f0","00f81403","","Stack[-0x24]","READ","false","true"
"FUN_00f808f0","00f808f0","00f81408","__security_check_cookie","0179869b","UNCONDITIONAL_CALL","true","false"
"FUN_00f808f0","00f808f0","00f81412","","Stack[-0x4]","DATA","false","true"
"FUN_00f81940","00f81940","00f8194d","","Stack[0x0]","READ","false","true"
"FUN_00f81940","00f81940","00f81950","","Stack[-0xc]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81958","LAB_0196a703","0196a703","DATA","false","true"
"FUN_00f81940","00f81940","00f8195d","ExceptionList","ffdff000","READ","false","true"
"FUN_00f81940","00f81940","00f81968","DAT_01bbb1c0","01bbb1c0","READ","false","true"
"FUN_00f81940","00f81940","00f8196f","","Stack[-0x24]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81975","","Stack[-0x1c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81978","ExceptionList","ffdff000","WRITE","false","true"
"FUN_00f81940","00f81940","00f8197e","DAT_01bfb2b8","01bfb2b8","READ","false","true"
"FUN_00f81940","00f81940","00f81986","","Stack[-0x6c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81989","FUN_00f808f0","00f808f0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f8198e","DAT_01bc07f0","01bc07f0","READ","false","true"
"FUN_00f81940","00f81940","00f8199e","DAT_01b025bc","01b025bc","READ","false","true"
"FUN_00f81940","00f81940","00f819a6","","Stack[-0x70]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819ab","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f819b5","","Stack[-0x64]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819b8","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819c1","LAB_00f819e1","00f819e1","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f819cb","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f819d5","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f819dc","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819df","LAB_00f819e6","00f819e6","UNCONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f819e3","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819e6","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f819f3","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_00f81940","00f81940","00f819fb","DAT_01bc07ec","01bc07ec","READ","false","true"
"FUN_00f81940","00f81940","00f81a01","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_00f81940","00f81940","00f81a09","s_EnchantTactics\card_base.tga_01ac8ed4","01ac8ed4","DATA","false","true"
"FUN_00f81940","00f81940","00f81a0e","","Stack[-0x68]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a13","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a1b","","Stack[-0x48]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a22","","Stack[-0x58]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a26","","Stack[-0x44]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a2d","","Stack[-0x58]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a31","s_EnchantTactics\card_base.tga_01ac8ed4","01ac8ed4","DATA","false","true"
"FUN_00f81940","00f81940","00f81a36","DAT_01bfbd40","01bfbd40","DATA","false","true"
"FUN_00f81940","00f81940","00f81a3b","","Stack[-0x58]","DATA","false","true"
"FUN_00f81940","00f81940","00f81a3e","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a45","DAT_01ae7290","01ae7290","DATA","false","true"
"FUN_00f81940","00f81940","00f81a4b","FUN_015010a0","015010a0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a50","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81a53","","Stack[-0x58]","DATA","false","true"
"FUN_00f81940","00f81940","00f81a5a","FUN_0124ef30","0124ef30","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a5f","","Stack[-0x68]","READ","false","true"
"FUN_00f81940","00f81940","00f81a67","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81a6e","","Stack[-0x88]","DATA","false","true"
"FUN_00f81940","00f81940","00f81a72","","Stack[-0x80]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a72","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f81940","00f81940","00f81a75","FUN_0124f150","0124f150","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a7a","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81a7e","","Stack[-0x70]","READ","false","true"
"FUN_00f81940","00f81940","00f81a8b","FUN_0123e330","0123e330","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a90","","Stack[-0x58]","DATA","false","true"
"FUN_00f81940","00f81940","00f81a93","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81a9a","FUN_00f1a420","00f1a420","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81a9f","","Stack[-0x6c]","READ","false","true"
"FUN_00f81940","00f81940","00f81aa6","","Stack[-0x80]","DATA","false","true"
"FUN_00f81940","00f81940","00f81ab2","DAT_01bc07f0","01bc07f0","READ","false","true"
"FUN_00f81940","00f81940","00f81ac2","DAT_01b025ac","01b025ac","READ","false","true"
"FUN_00f81940","00f81940","00f81aca","","Stack[-0x70]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81acf","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81ad9","","Stack[-0x64]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81adc","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81ae5","LAB_00f81b05","00f81b05","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81aef","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81af9","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81b00","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b03","LAB_00f81b0a","00f81b0a","UNCONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81b07","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b0a","","Stack[-0x70]","READ","false","true"
"FUN_00f81940","00f81940","00f81b0f","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b1c","DAT_01bc07f0","01bc07f0","READ","false","true"
"FUN_00f81940","00f81940","00f81b24","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_00f81940","00f81940","00f81b2f","s_EnchantTactics\card_base2.tga_01ac8ef4","01ac8ef4","DATA","false","true"
"FUN_00f81940","00f81940","00f81b3c","","Stack[-0x70]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b3f","DAT_01bc07ec","01bc07ec","READ","false","true"
"FUN_00f81940","00f81940","00f81b44","","Stack[-0x64]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b47","DAT_01b028bc","01b028bc","READ","false","true"
"FUN_00f81940","00f81940","00f81b53","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_00f81940","00f81940","00f81b5b","","Stack[-0x48]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b60","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81b68","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b6f","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b73","","Stack[-0x28]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b7a","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b7e","s_EnchantTactics\card_base2.tga_01ac8ef4","01ac8ef4","DATA","false","true"
"FUN_00f81940","00f81940","00f81b83","DAT_01bfbd40","01bfbd40","DATA","false","true"
"FUN_00f81940","00f81940","00f81b88","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81b8b","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81b92","DAT_01ae7290","01ae7290","DATA","false","true"
"FUN_00f81940","00f81940","00f81b98","FUN_015010a0","015010a0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81b9d","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81ba0","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81ba7","FUN_0124ef30","0124ef30","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81bac","","Stack[-0x48]","READ","false","true"
"FUN_00f81940","00f81940","00f81bb4","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81bbf","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f81940","00f81940","00f81bc2","FUN_0124f150","0124f150","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81bc7","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81bcb","","Stack[-0x70]","READ","false","true"
"FUN_00f81940","00f81940","00f81bce","","Stack[-0x64]","READ","false","true"
"FUN_00f81940","00f81940","00f81bd6","FUN_0123e330","0123e330","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81bdb","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81bde","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81be5","FUN_00f1a420","00f1a420","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81bea","","Stack[-0x6c]","READ","false","true"
"FUN_00f81940","00f81940","00f81c02","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81c0c","","Stack[-0x64]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c0f","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c18","LAB_00f81c38","00f81c38","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81c22","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81c2c","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81c33","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c36","LAB_00f81c3d","00f81c3d","UNCONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81c3a","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c3d","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c4a","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_00f81940","00f81940","00f81c52","DAT_01bee88c","01bee88c","READ","false","true"
"FUN_00f81940","00f81940","00f81c57","DAT_01bee890","01bee890","READ","false","true"
"FUN_00f81940","00f81940","00f81c5d","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_00f81940","00f81940","00f81c65","s_EnchantTactics\NO.tga_01ac8f14","01ac8f14","DATA","false","true"
"FUN_00f81940","00f81940","00f81c6a","","Stack[-0x68]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c6d","","Stack[-0x48]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c72","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81c7a","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c81","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c85","","Stack[-0x28]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c8c","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81c90","s_EnchantTactics\NO.tga_01ac8f14","01ac8f14","DATA","false","true"
"FUN_00f81940","00f81940","00f81c95","DAT_01bfbd40","01bfbd40","DATA","false","true"
"FUN_00f81940","00f81940","00f81c9a","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81c9d","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81ca4","DAT_01ae7290","01ae7290","DATA","false","true"
"FUN_00f81940","00f81940","00f81caa","FUN_015010a0","015010a0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81caf","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81cb2","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81cb9","FUN_0124ef30","0124ef30","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81cbe","","Stack[-0x48]","READ","false","true"
"FUN_00f81940","00f81940","00f81cc6","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81cd1","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f81940","00f81940","00f81cd4","FUN_0124f150","0124f150","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81cd9","","Stack[-0x5c]","READ","false","true"
"FUN_00f81940","00f81940","00f81ce8","","Stack[-0x68]","READ","false","true"
"FUN_00f81940","00f81940","00f81ced","FUN_0123e330","0123e330","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81cf2","","Stack[-0x3c]","DATA","false","true"
"FUN_00f81940","00f81940","00f81cf5","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81cfc","FUN_00f1a420","00f1a420","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81d01","","Stack[-0x6c]","READ","false","true"
"FUN_00f81940","00f81940","00f81d07","DAT_01b02768","01b02768","READ","false","true"
"FUN_00f81940","00f81940","00f81d26","LAB_00f81d52","00f81d52","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81d34","LAB_00f81d52","00f81d52","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81d42","LAB_00f81d52","00f81d52","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81d50","LAB_00f81d82","00f81d82","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81d55","","Stack[-0x50]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d55","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f81940","00f81940","00f81d5a","","Stack[-0x4c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d5a","DAT_3f800000","3f800000","DATA","false","true"
"FUN_00f81940","00f81940","00f81d5f","","Stack[-0x48]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d64","","Stack[-0x44]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d69","","Stack[-0x50]","READ","false","true"
"FUN_00f81940","00f81940","00f81d72","LAB_00f81d82","00f81d82","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81d7d","FUN_016a9740","016a9740","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81d87","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81d91","","Stack[-0x64]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d94","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81d9d","LAB_00f81dbd","00f81dbd","CONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81da7","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81db1","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81db8","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81dbb","LAB_00f81dc2","00f81dc2","UNCONDITIONAL_JUMP","false","false"
"FUN_00f81940","00f81940","00f81dbf","","Stack[-0x5c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81dc2","","Stack[-0x14]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81dcf","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_00f81940","00f81940","00f81dd7","DAT_01bee88c","01bee88c","READ","false","true"
"FUN_00f81940","00f81940","00f81ddc","DAT_01bee890","01bee890","READ","false","true"
"FUN_00f81940","00f81940","00f81de2","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_00f81940","00f81940","00f81dea","s_EnchantTactics\CardSuccess\Succe_01ac8f2c","01ac8f2c","DATA","false","true"
"FUN_00f81940","00f81940","00f81def","","Stack[-0x68]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81df2","","Stack[-0x48]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81df7","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_00f81940","00f81940","00f81dff","","Stack[-0x2c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81e06","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81e0a","","Stack[-0x28]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81e11","","Stack[-0x3c]","WRITE","false","true"
"FUN_00f81940","00f81940","00f81e15","s_EnchantTactics\CardSuccess\Succe_01ac8f2c","01ac8f2c","DATA","false","true"
